msgID,autID,disID,theID,ts,texte
80,63,62,4,2016-06-13 12:11:43,"Un grand merci pour l'absence de réponse de la part de tous, cette question était si bête que ça  
  Peut être que j'aurai une réponse à cette deuxième question."
81,64,13,4,2016-11-21 07:34:57,Je ne vois  pas la difference des droits de l'homme  dans des pays pauvres et riches le problème se pose sur l'applicabilité de textes sur de pays
82,27,28,4,2017-05-07 13:07:25,"Beaucoup de gens croient à la réincarnation sans oser le dire et certains peuples donnent leurs morts à dévorer aux animaux,choses qui rehaussent le moral"
83,65,5,4,2016-12-01 08:31:51,"Heureux de me retrouver dans ce forum ,je suis Marc-ariel Mubiala."
84,66,52,4,2016-09-12 06:52:16,"OUi, je trouve 
 Je vais le faire pour la forme"
85,67,63,4,2017-10-25 04:41:53,"Bonjour, enchanté de te connaître est ce que tu sais comment se communiquer avec les professeur"
86,7,64,4,2017-07-21 02:33:55,"Salutations à tous mes collègues:\n La réflexion de cette semaine, à propos de l'introduction des droits de l'homme, qui nous a montré le spécialiste Maya Hertig: Malgré le temps inwhichthe ont introduit diverses tentatives pour parvenir à avoir une législation sur les droits de l'homme, même ya beaucoup de choses à faire en la matière, l'inégalité, l'exploitation de l'homme par l'homme, la mauvaise utilisation des ressources naturelles, la corruption des gouvernements, des entreprises et déclin mondial global des valeurs, nous fait penser que nous sommes encore loin d'atteindre une véritable législation sur les droits de l'homme, ce qui est un facteur d'arrêter, à moins que le contraire, nous devons continuer à chercher un moyen de rendre la législation durable impliquant non seulement les pays si, sinon que toute l'humanité, est le seul moyen de survivre d'une manière de plus en plus compliqué de se rapporter.\n Bonne chance à tous et une accolade chaleureuse"
87,68,34,4,2016-03-21 22:47:41,"Nous l´esperons, d´autant plus que nous avons attendu son relancement très longtemps"
88,69,35,4,2016-12-01 10:05:13,"Salut à tous J'ai aimé vraiment vos interventions et je suppose que vous avez tous raisons 
 Mais  ma préoccupation résultée d'un lourd constat ici en Afrique où je vis et  Je voie des violations de constitution faites  par des chefs d'Etats, qui réussissent d'ailleurs à tailler sur mesure celle-ci  pour simple motif de rester plus longtemps au pouvoir 
 A voir au clair cet état de fait oppose les individus dans un même pays selon qu'il soient partisans de ce régime ou non.  Les opposants au régime subissent des  choses graves et certains d'autres parviennent à perdre leur vie. Pendant que les droits de l'homme campent sur la dignité et la valeur humaine, et comme le destinataire en  est l'Etat, les Nations Unies peuvent penser aussi à ce point "
89,70,13,4,2016-11-07 14:05:10,"J'abonde dans le meme sens que Babacar Daco 
 En termes de respect des droits de l'homme, il ne devrait pas avoir de difference entre pays pauvres et pays riches 
 Mais la vraie question est-ce que les pays pauvres maintienent des structures necessaires pour garantir ces droits  
  Dans la plupart des cas , l'Etat qui soit disant devrait etre garant de ces droits a des representants qui n'ont aucune connaisance des lois relatives à ces droits 
 Et parfois, les pays riches, qui sont plus ou moins imbus de ces droits, font main mise sur les pays pauvres pour imposer au peuple leur poulain ( main invisible) 
  D'ou un ca de violation des  droits de l'homme, puisque le people est constraint d'accepter malgré des elections"
90,71,15,4,2016-08-11 18:16:01,"Je consider  qu'il est très important et encourage et enseigne le respect pour les humains et la nature, vivre dans la tolérance avec differencias nous avons"
91,72,57,4,2016-12-04 08:40:47,"La question du respect général de la déclaration universelle des droits de l'Homme, suggère une prise de conscience de tous les détenteurs desdits droits, appliquant ainsi la règle d'or 
 Les êtres humains en général, doivent s'approprier tous les mécanismes visant à rendre ceux ci plus respectés par rapport aux siècles passés 
 Les États à leur tour, doivent créer des cadres adéquats pour faire respecter les droits des humains"
92,73,65,4,2016-10-09 01:44:11,"Si vous pensez que ls multinationales dans certains cas, violent les droits humains, à ne pas être une entité qui est soumise aux règles et lois, peut volontairement ou involontairement violer les droits, causer des dommages environnementaux, de réduire les possibilités d'emploi et d'améliorer la qualité de vie de la population et dans certains cas, affecter la libre concurrence entre les organisations commerciales"
93,74,66,4,2017-01-28 16:46:14,"Pour moi, légitime défense est un mécanisme juridique pour sauvegarder le droit à la vie. Tous les êtres humains ont le droit à la vie.  La légitime défense est un dispositif de loi utilisé en cas d'extrême et imminent danger, voire instantanée, à la vie d'une personne ou d'autrui 
 Par exemple, si un individu entre dans ma maison et essaye de me tuer ou tuer mes enfants, j'ai le droit de défendre mon intégrité physique et celle de mes enfants"
94,49,67,4,2018-05-22 08:42:15,Les fondements phylosophiques des droits de l'homme consistent à savoir que tout être humain possède des droits qui lui sont intresèques à la valeur humaine
95,0,68,4,2018-05-09 08:08:01,Salut a tout le monde
96,31,33,4,2016-12-13 00:58:33,Merci à vous monsieur Ilunga
97,75,69,4,2018-04-30 10:22:48,"Les droits de l'homme tels que énoncés dans la déclaration universelle des droits de l'homme de 1948 sont certes des principes généraux et abstraits 
 Mais ensuite ils sont traduits dans des instruments plus contraignants que sont les traités et les lois 
 Leur non respect entraine des conséquences pénales pour les individus qui en sont responsables y compris pour l'Etat au niveau international puisque ces droits bénéficient de cette garantie internationale assortie de mécanismes de mise en oeuvre en termes de surveillance et de repression.l'exercice de codification qui est important  permet donc d'identifier et de préciser chaque élément de ces droits pour faciliter leur compréhension et leur application 
 Mais il n'en demeure pas moins que la problématique de l'effectivité de l'application des droits humains très accrue  par exemple en République Centrafricaine, amène à s'interroger sur leur limite en tant que réalité normative"
98,76,70,4,2017-10-03 00:37:16,"Bonjour à tous 
 Je m'appelle Thais et je suis brésilienne 
 ""Les Droits des l'hommes"" est un sujet que j'ai aimé connaitre pendant mes années à l'université 
 Maintenant, je veux l'apprendre pour l'appliquer dans mon travail 
 Bons cours à tous"
99,77,41,4,2016-06-17 15:50:56,"Moi c'est Armelle Rose WILLIAMS , étudiante en droit, et mannequin 
 Je suis d'haiti 
 J'aime ce cours."
100,78,71,4,2017-07-21 04:21:07,"Je suis du Burkina Faso, consultant indépendant en Enseignement et Formation Techniques et Professionnels (EFTP), mais aussi dans le BTP et les TIC"
101,79,72,4,2016-10-04 18:21:59,Je ne comprend pas la langue utilisée
102,34,73,4,2016-03-26 05:02:28,"Pardon se Je écris pas bien français 
 Parce que Je suis étudiente du français 
 Je parle pas bien, Je parle seulement portugais et anglais 
 Merci"
103,80,74,4,2016-12-15 09:02:38,"Merci beaucoup Mr 
 SABILEMBO, Croyez tout d'abord que\nles trois systèmes sont les plus actifs et qu'a la seule différence;\nla cour européenne de droits de l’homme peut être saisi par même\nles particuliers or, la cour africaine de droits de l’homme et\ninter-americaine ne sont saisies par les particuliers que via ala\ncommission 
 Une autre différence est que dans le système\nafricain,tous les droits sont inderogeables alors dans le système\neuropéen ei inter-americain quelques droits sont derogeables et\nautres inderogeables 
 Encore,je pense bien même la structure n'est pas la\nmême et donc leur façon de traitement de dossier reste différent"
104,81,75,4,2017-07-21 03:36:46,"Je pense qu'il serait intéressant que certains membres du "" teaching staff"", des doctorants par exemple, interviennent dans les discussions pour les enrichir 
 Les cours magistraux sont d'excellente qualité, mais on a l'impression que le Mooc est en pilotage automatique 
 _smiley_"
105,82,76,4,2016-07-15 19:22:08,"On sensibilise pourtant 
 Seulement  se sont les hommes qui ne se départissent pas facilement de leur vieilles habitudes 
 Et  c'est vraiment navrant"
106,83,77,4,2017-07-21 04:22:18,J'aimerais comprendre davantage l'oeuvre interprétative des différents organes de protection des droits de l'homme
107,0,78,4,2017-12-04 08:30:36,Quand est-ce qu'on parle les droits appartienent a' la premiere generation
108,84,79,4,2017-01-02 03:23:57,"D'après ce que nous avons vu dans la semaine 1, nous savons que tous les êtres humains naissent libres et égaux en dignité et en droits, dont la liberté de nous exprimer et de montrer notre désaccord avec ce qui se passe dans notre environnement, mais comme nous le savons où notre la liberté se termine, la liberté des autres commence.\n Les actes de terrorisme, dont nous sommes témoins dans le présent et qui remontent à de nombreuses années avant qu'ils sont des actes qui nient les droits des autres et eux-mêmes, ils ont seulement apporté la tristesse, la douleur et la mort à l'histoire de l'humanité; Ils sont un déni complet et carrément de la dignité humaine et la liberté, puisque vous ne pouvez pas baser vos intérêts, comme l'énergie, l'ambition et la vengeance, causant des souffrances aux autres"
109,85,80,4,2017-12-08 07:09:51,Salut monsieur comment vas-tu
110,86,81,4,2017-07-21 03:17:57,"La professeur dit qu'il est évident qu'il n'y a pas de droit garantissant un régime démocratique pour des raisons politiques 
 Je ne vois pas ou est l'évidence 
 Nous avons vu que l'idéal démocratique est le fondement des droits politiques et le respect des droits politiques amène à l'instauration d'un régime démocratique: droit de vote, d'être élu, etc.  Les régimes communistes de la seconde moitié du 20ème siècle se déclaraient démocratique alors qu'ils ne respectaient pas les droits politiques e l'homme 
 Ainsi, je ne vois pas en quoi un pays pourrait être gêné de se déclarer démocratique mais pas d'accorder les droits politiques a ses ressortissants"
111,29,82,4,2016-12-06 16:30:38,"Peut-être ont_ils des ""protections"" "
112,87,83,4,2018-01-07 03:01:18,"La protection Diplomatique a sa place en tant que precursseur parcequ'elle arrive à créer un standard minimum du traitement des étrangers 
 Elle permis aussi de crystalyser certaines normes qui aujourd'hui font parties des droits de l'homme"
113,52,36,4,2016-12-11 03:33:27,Cette égalité c'est juste en dignité et en droit NB
114,88,84,4,2017-12-04 08:43:18,"Je m'appelle asha safunia bibiche  expliquez moi les sources nationales  et les sources internationales ,donnez moi aussi quelques exemples"
115,73,85,4,2016-10-16 21:47:49,"Absolues droits exigent le plein respect et ainsi, par l'État, ce qui rend la violation leur est si grave"
116,49,86,4,2018-05-22 08:44:54,Bonjour moi c'est patrick TSHIBUABUA je suis un educateur et chercheur en droits de l'homme au sein d'une ong de defense des droits de l'homme en RDC
117,89,87,4,2017-07-21 07:01:49,"Un décret d'application anti-immigration basée sur la religion, sur la race peut -il être dérogeable sur le principe droit de liberté et de sureté"
