msgID,autID,disID,theID,ts,texte
126,121,34,4,2016-03-08 23:41:48,"I believe that government action made necessary, because if the government does not help the banks, something worse could happen, I confess that I have some doubts whether the government should or should not interfere ever, Keynes vs Hayek, will study more to have an opinion accurate"
127,122,105,4,2018-08-19 13:26:07,"That would depend on the economical/political situation of the time when I make investments 
 If overall political/economical risk is relatively low, I would have smaller portion of my portfolio invested in gold, but if there is some kind of risk (i.e 
 Political tension) I would have more invested in gold to hedge against these types of risk 
 I think if the black swan is a natural disaster (like Fukushima) then I can probably give up as it ""could have in no way"" been predicted 
 However I will probably increase the portion of my investment in gold as I invest in other assets more, so if I have higher return (because that means more risk) I will have to have more insurance"
128,123,106,4,2018-10-05 13:41:00,I hope this may help you
129,124,107,4,2017-09-16 16:31:13,"I think the US government made the right decision by removing illiquid through assets purchase 
 This decision revived the economy and there was no way the government could have assigned the banks to do so 
 It'd have taken much longer"
130,125,62,4,2018-08-16 19:19:11,"In the end banks are necessary institutions that runs a country 
 The sooner they are out of trouble the sooner the country comes out of the mess 
 What should be considered are the control gates or policies that needs to be built to stop or prevent similar fatalities in the future"
131,126,22,4,2016-02-27 13:33:21,"Definitely a relatively small part of a portfolio should be invested in gold as an insurance that will minimize the impact of extreme bad events 
 The opportunity cost associated with holding major amount invested in gold is high and will be an imprudent approach for one to do so"
132,127,59,4,2016-04-24 16:16:39,Would have to do a probability and consequence evaluation to determine the amount of gold to have as an hedge
133,128,108,4,2016-05-27 08:04:46,"Valuation based on multiples may not be exact in times of bubbles of sector in which company is 
 Also it does not predict short term volatility, which can be used to recieve higher gains"
134,129,29,4,2016-06-29 15:08:03,"The underlying assumptions when trying to valuate a company are that the company   is in the same industry (same macro / operational risks, same level of industry maturity)   has similar financing structure (debt / equity)   bears similar country risks   has similar international presence (quality of revenues / currency risks / exaptriation of profits risks)   management of comparable capabilities   is in the same stage of development   has revenues / is EBITDA / Net Income / cash flow positive   has same level of product portfolio / innovation momentum   If a company is still not profitable, we can use revenues, and if it still does not have revenues, we could look at number of users (e.g 
 E-commerce startup), book value of assets, etc. If all of the above fail, we should really look at DCF or ideally delay the valuation (and hence the transaction)"
135,130,74,4,2018-08-18 20:33:51,"Comparable companies may be using similar assets for returns but the patterns and strategies of capital employment varies from companies to companies 
 I never valued companies before using this technique 
 If loss is reported then the current stock price will be higher and ratio would surge"
136,131,11,4,2016-02-24 17:42:41,"I'm so encouraged to see someone who has finished 
 Wish to finish early next week"
137,132,109,4,2017-04-14 18:43:18,"The assumption would be that the P/E is reflecting the company, however, the stock could be over or undervalued 
 As a result, the P/E would not be a good indicators and will drive to false interpretations 
 In addition, 3 others factors need to be taken in consideration: regulations, macroeconomy, and technical"
138,133,110,4,2017-11-23 10:22:17,Using ratios is not giving all of the picture as it does not necessarily reflect the context which a company is currently facing and what outlook it has in the future
139,134,98,4,2016-10-27 16:26:22,"I think this role is crucial for recovering the economy , However , this step (purchasing assets and equities from financial institutions) should be taken after analyzing the possible side effects "
140,135,111,4,2018-01-22 14:53:23,"My ideal position would be to allocate only a small portion of my portfolio towards gold 
 This is because whilst gold is recognized as a relatively stable security to invest in, there are other securities that are similar to gold in its stable nature that would allow me further protection against volatility while allowing me to reap periodic interest benefits ranging from real estate to bonds to indexes and more 
 Gold definitely is strong in terms of hedging against unwanted risk in certain markets but not strong enough, in my opinion, to compose a large portion of my portfolio"
